Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,Mode,TStep,Comment
2505,YL2RLI,145.750000,-,0.600000,Tone,88.5,88.5,FM,12.5,Dunalka
2506,YL2RMK,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Riga
2507,YL3GO/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Daugavpils
2509,YL3RGE,145.075000,+,0.600000,,88.5,88.5,FM,12.5,Māļi
2511,YO5D,145.125000,+,0.600000,,88.5,88.5,FM,12.5,Bârgău Mountains, Heniu Mare
2512,YO5M,145.162500,+,0.600000,,88.5,88.5,FM,12.5,Gutâi Mountains, Igniș
2513,YO5N,145.150000,+,0.600000,,88.5,88.5,FM,12.5,Satu Mare
2514,YO5V,438.975000,-,7.600000,,88.5,88.5,FM,12.5,
2515,YO8D,145.100000,+,0.600000,,88.5,88.5,FM,12.5,IBANESTI
2516,YO8M,145.037500,+,0.600000,,88.5,88.5,FM,12.5,IASI
2517,YO8N,145.000000,+,0.600000,,88.5,88.5,FM,12.5,Ceahlău Massif, Toaca
2518,YO8R,145.175000,+,0.600000,Tone,77.0,77.0,FM,12.5,Rarau Mountains
